mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
88	82	103	82a	2655/8	2415/8	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		2	86	D6	6	1070
88	82	103	82a	2657/8	2417/8	0.25		5/16	5/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	1077
88	82	103	82a	2659/8	2419/8	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		6	66	F#4	4	1078
88	82	103	82a	2659/8	2419/8	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		2	74	D5	5	1071
88	82	103	82a	2661/8	2421/8	0.25		7/16	7/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	1079
89	83	104	83a	2663/8	2423/8	0.25		0	0	2/4	2	1	1/16		1/16	1		6	66	F#4	4	1081
89	83	104	83a	2663/8	2423/8	2.0		0	0	2/4	1	1	1/2		1/2	1		9	75	D#5	5	1080
89	83	104	83a	2663/8	2423/8	2.0		0	0	2/4	1	1	1/2		1/2	1		0	84	C6	6	1080
89	83	104	83a	2665/8	2425/8	0.25		1/16	1/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	1082
89	83	104	83a	2667/8	2427/8	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		6	66	F#4	4	1083
89	83	104	83a	2669/8	2429/8	0.25		3/16	3/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	1084
89	83	104	83a	2671/8	2431/8	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		6	66	F#4	4	1085
89	83	104	83a	2673/8	2433/8	0.25		5/16	5/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	1086
89	83	104	83a	2675/8	2435/8	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		6	66	F#4	4	1087
89	83	104	83a	2677/8	2437/8	0.25		7/16	7/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	1088
90	84	105	84a	2679/8	2439/8	1.0		0	0	2/4	2	1	1/4		1/4	1		1	67	G4	4	1090
90	84	105	84a	2679/8	2439/8	1.0		0	0	2/4	1	1	1/4		1/4	1		4	76	E5	5	1089
90	84	105	84a	2679/8	2439/8	1.0		0	0	2/4	1	1	1/4		1/4	1		5	83	B5	5	1089
91	85	106	85a	2695/8	2455/8	1.0		0	0	2/4	2	1	1/4		1/4	1		8	56	G#3	3	1092
91	85	106	85a	2695/8	2455/8	1.0		0	0	2/4	2	1	1/4		1/4	1		8	68	G#4	4	1092
91	85	106	85a	2695/8	2455/8	1.0		0	0	2/4	1	1	1/4		1/4	1		-1	77	F5	5	1091
91	85	106	85a	2695/8	2455/8	1.0		0	0	2/4	1	1	1/4		1/4	1		5	83	B5	5	1091
91	85	106	85a	2695/8	2455/8	1.0		0	0	2/4	1	1	1/4		1/4	1		2	86	D6	6	1091
92	86	107	86a	2711/8	2471/8	2.0		0	0	2/4	2	1	1/2		1/2	1		3	45	A2	2	1094
92	86	107	86a	2711/8	2471/8	2.0		0	0	2/4	2	1	1/2		1/2	1		2	50	D3	3	1094
92	86	107	86a	2711/8	2471/8	2.0		0	0	2/4	2	1	1/2		1/2	1		6	54	F#3	3	1094
92	86	107	86a	2711/8	2471/8	2.0		0	0	2/4	1	1	1/2		1/2	1	1	3	57	A3	3	1093
93	86	108	86a	2727/8	2487/8	0.125		0	0	2/4	1	1	1/32		1/32	1	-1	3	57	A3	3	1095
93	86	108	86a	341	311	0.125		1/32	1/32	2/4	1	1	1/32		1/32	1		5	59	B3	3	1096
93	86	108	86a	2729/8	2489/8	0.125		1/16	1/16	2/4	1	1	1/32		1/32	1		3	57	A3	3	1097
93	86	108	86a	1365/4	1245/4	0.125		3/32	3/32	2/4	1	1	1/32		1/32	1		8	56	G#3	3	1098
93	86	108	86a	2731/8	2491/8	0.125		1/8	1/8	2/4	1	1	1/32		1/32	1		3	57	A3	3	1099
93	86	108	86a	683/2	623/2	0.125		5/32	5/32	2/4	1	1	1/32		1/32	1		5	59	B3	3	1100
93	86	108	86a	2733/8	2493/8	0.125		3/16	3/16	2/4	1	1	1/32		1/32	1		7	61	C#4	4	1101
93	86	108	86a	1367/4	1247/4	0.125		7/32	7/32	2/4	1	1	1/32		1/32	1		2	62	D4	4	1102
93	86	108	86a	2735/8	2495/8	0.125		1/4	1/4	2/4	1	1	1/32		1/32	1		4	64	E4	4	1103
93	86	108	86a	342	312	0.125		9/32	9/32	2/4	1	1	1/32		1/32	1		6	66	F#4	4	1104
93	86	108	86a	2737/8	2497/8	0.125		5/16	5/16	2/4	1	1	1/32		1/32	1		1	67	G4	4	1105
93	86	108	86a	1369/4	1249/4	0.125		11/32	11/32	2/4	1	1	1/32		1/32	1		3	69	A4	4	1106
93	86	108	86a	2739/8	2499/8	0.125		3/8	3/8	2/4	1	1	1/32		1/32	1		5	71	B4	4	1107
93	86	108	86a	685/2	625/2	0.125		13/32	13/32	2/4	1	1	1/32		1/32	1		7	73	C#5	5	1108
93	86	108	86a	2741/8	2501/8	0.125		7/16	7/16	2/4	1	1	1/32		1/32	1		2	74	D5	5	1109
93	86	108	86a	1371/4	1251/4	0.125		15/32	15/32	2/4	1	1	1/32		1/32	1		4	76	E5	5	1110
94	86	109	86a	2743/8	2503/8	0.125		0	0	2/4	1	1	1/32		1/32	1		6	78	F#5	5	1111
94	86	109	86a	343	313	0.125		1/32	1/32	2/4	1	1	1/32		1/32	1		1	79	G5	5	1112
94	86	109	86a	2745/8	2505/8	0.125		1/16	1/16	2/4	1	1	1/32		1/32	1		3	81	A5	5	1113
94	86	109	86a	1373/4	1253/4	0.125		3/32	3/32	2/4	1	1	1/32		1/32	1		5	83	B5	5	1114
94	86	109	86a	2747/8	2507/8	0.125		1/8	1/8	2/4	1	1	1/32		1/32	1		7	85	C#6	6	1115
94	86	109	86a	687/2	627/2	0.125		5/32	5/32	2/4	1	1	1/32		1/32	1		2	86	D6	6	1116
94	86	109	86a	2749/8	2509/8	0.125		3/16	3/16	2/4	1	1	1/32		1/32	1		7	85	C#6	6	1117
94	86	109	86a	1375/4	1255/4	0.125		7/32	7/32	2/4	1	1	1/32		1/32	1		4	88	E6	6	1118
94	86	109	86a	2751/8	2511/8	0.125		1/4	1/4	2/4	1	1	1/32		1/32	1		2	86	D6	6	1119
94	86	109	86a	344	314	0.125		9/32	9/32	2/4	1	1	1/32		1/32	1		7	85	C#6	6	1120
94	86	109	86a	2753/8	2513/8	0.125		5/16	5/16	2/4	1	1	1/32		1/32	1		5	83	B5	5	1121
94	86	109	86a	1377/4	1257/4	0.125		11/32	11/32	2/4	1	1	1/32		1/32	1		3	81	A5	5	1122
94	86	109	86a	2755/8	2515/8	0.125		3/8	3/8	2/4	1	1	1/32		1/32	1		7	85	C#6	6	1123
94	86	109	86a	689/2	629/2	0.125		13/32	13/32	2/4	1	1	1/32		1/32	1		5	83	B5	5	1124
94	86	109	86a	2757/8	2517/8	0.125		7/16	7/16	2/4	1	1	1/32		1/32	1		3	81	A5	5	1125
94	86	109	86a	1379/4	1259/4	0.125		15/32	15/32	2/4	1	1	1/32		1/32	1		1	79	G5	5	1126
95	86	110	86a	2759/8	2519/8	0.125		0	0	2/4	1	1	1/32		1/32	1		6	78	F#5	5	1127
95	86	110	86a	345	315	0.125		1/32	1/32	2/4	1	1	1/32		1/32	1		3	81	A5	5	1128
95	86	110	86a	2761/8	2521/8	0.125		1/16	1/16	2/4	1	1	1/32		1/32	1		1	79	G5	5	1129
95	86	110	86a	1381/4	1261/4	0.125		3/32	3/32	2/4	1	1	1/32		1/32	1		6	78	F#5	5	1130
95	86	110	86a	2763/8	2523/8	0.125		1/8	1/8	2/4	1	1	1/32		1/32	1		4	76	E5	5	1131
95	86	110	86a	691/2	631/2	0.125		5/32	5/32	2/4	1	1	1/32		1/32	1		9	75	D#5	5	1132
95	86	110	86a	2765/8	2525/8	0.125		3/16	3/16	2/4	1	1	1/32		1/32	1		4	76	E5	5	1133
95	86	110	86a	1383/4	1263/4	0.125		7/32	7/32	2/4	1	1	1/32		1/32	1		6	78	F#5	5	1134
95	86	110	86a	2767/8	2527/8	0.125		1/4	1/4	2/4	1	1	1/32		1/32	1		4	76	E5	5	1135
95	86	110	86a	346	316	0.125		9/32	9/32	2/4	1	1	1/32		1/32	1		1	79	G5	5	1136
95	86	110	86a	2769/8	2529/8	0.125		5/16	5/16	2/4	1	1	1/32		1/32	1		4	76	E5	5	1137
95	86	110	86a	1385/4	1265/4	2.0		11/32	11/32	2/4	1	1	1/2		1/2	1	1	4	76	E5	5	1138
95	86	110	86a	1393/4	1273/4	2.0		27/32	27/32	2/4	2	1	1/2		1/2	1		3	57	A3	3	1162
95	86	110	86a	1393/4	1273/4	2.0		27/32	27/32	2/4	2	1	1/2		1/2	1		7	61	C#4	4	1162
95	86	110	86a	1393/4	1273/4	2.0		27/32	27/32	2/4	2	1	1/2		1/2	1		1	67	G4	4	1162
95	86	110	86a	1393/4	1273/4	0.25		27/32	27/32	2/4	1	1	1/16		1/16	1	-1	4	76	E5	5	1139
95	86	110	86a	697/2	637/2	0.125		29/32	29/32	2/4	1	1	1/32		1/32	1		9	75	D#5	5	1140
95	86	110	86a	2789/8	2549/8	0.125		15/16	15/16	2/4	1	1	1/32		1/32	1		4	76	E5	5	1141
95	86	110	86a	1395/4	1275/4	0.125		31/32	31/32	2/4	1	1	1/32		1/32	1		6	78	F#5	5	1142
95	86	110	86a	2791/8	2551/8	0.125		1	1	2/4	1	1	1/32		1/32	1		4	76	E5	5	1143
95	86	110	86a	349	319	0.125		33/32	33/32	2/4	1	1	1/32		1/32	1		1	79	G5	5	1144
95	86	110	86a	2793/8	2553/8	0.125		17/16	17/16	2/4	1	1	1/32		1/32	1		6	78	F#5	5	1145
95	86	110	86a	1397/4	1277/4	0.125		35/32	35/32	2/4	1	1	1/32		1/32	1		3	81	A5	5	1146
95	86	110	86a	2795/8	2555/8	0.125		9/8	9/8	2/4	1	1	1/32		1/32	1		1	79	G5	5	1147
95	86	110	86a	699/2	639/2	0.125		37/32	37/32	2/4	1	1	1/32		1/32	1		6	78	F#5	5	1148
95	86	110	86a	2797/8	2557/8	0.125		19/16	19/16	2/4	1	1	1/32		1/32	1		4	76	E5	5	1149
95	86	110	86a	1399/4	1279/4	0.125		39/32	39/32	2/4	1	1	1/32		1/32	1		1	79	G5	5	1150
95	86	110	86a	2799/8	2559/8	0.125		5/4	5/4	2/4	1	1	1/32		1/32	1		6	78	F#5	5	1151
95	86	110	86a	350	320	0.125		41/32	41/32	2/4	1	1	1/32		1/32	1		4	76	E5	5	1152
95	86	110	86a	2801/8	2561/8	0.125		21/16	21/16	2/4	1	1	1/32		1/32	1		2	74	D5	5	1153
95	86	110	86a	1401/4	1281/4	0.25		43/32	43/32	2/4	1	1	1/16		1/16	1		6	78	F#5	5	1154
95	86	110	86a	701/2	641/2	0.25		45/32	45/32	2/4	1	1	1/16		1/16	1		4	76	E5	5	1155
95	86	110	86a	1403/4	1283/4	0.25		47/32	47/32	2/4	1	1	1/16		1/16	1		2	74	D5	5	1156
95	86	110	86a	351	321	0.25		49/32	49/32	2/4	1	1	1/16		1/16	1		7	73	C#5	5	1157
95	86	110	86a	1405/4	1285/4	0.5		51/32	51/32	2/4	1	1	1/8		1/8	1		4	76	E5	5	1158
95	86	110	86a	1407/4	1287/4	0.5		55/32	55/32	2/4	1	1	1/8		1/8	1		2	74	D5	5	1159
95	86	110	86a	1409/4	1289/4	0.5		59/32	59/32	2/4	1	1	1/8		1/8	1		7	73	C#5	5	1160
95	86	110	86a	1411/4	1291/4	0.5		63/32	63/32	2/4	1	1	1/8		1/8	1		5	71	B4	4	1161
96	87	111	87a	1413/4	1293/4	2.0		0	0	2/4	2	1	1/2		1/2	1		2	62	D4	4	1166
96	87	111	87a	1413/4	1293/4	2.0		0	0	2/4	2	1	1/2		1/2	1		6	66	F#4	4	1166
96	87	111	87a	1413/4	1293/4	1.0		0	0	2/4	1	1	1/4		1/4	1		3	69	A4	4	1163
96	87	111	87a	1417/4	1297/4	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		6	78	F#5	5	1164
96	87	111	87a	1419/4	1299/4	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		2	74	D5	5	1165
97	88	112	88a	1421/4	1301/4	2.0		0	0	2/4	2	1	1/2		1/2	1	1	2	62	D4	4	1171
97	88	112	88a	1421/4	1301/4	2.0		0	0	2/4	2	1	1/2		1/2	1	1	1	67	G4	4	1171
97	88	112	88a	1421/4	1301/4	1.0		0	0	2/4	1	1	1/4		1/4	1		7	73	C#5	5	1167
97	88	112	88a	1425/4	1305/4	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		5	71	B4	4	1168
97	88	112	88a	1427/4	1307/4	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		1	79	G5	5	1169
97	88	112	88a	357	327	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	1170
98	89	113	89a	1429/4	1309/4	2.0		0	0	2/4	2	1	1/2		1/2	1	-1	2	62	D4	4	1177
98	89	113	89a	1429/4	1309/4	2.0		0	0	2/4	2	1	1/2		1/2	1		4	64	E4	4	1177
98	89	113	89a	1429/4	1309/4	2.0		0	0	2/4	2	1	1/2		1/2	1	-1	1	67	G4	4	1177
98	89	113	89a	1429/4	1309/4	0.5		0	0	2/4	1	1	1/8		1/8	1		2	74	D5	5	1172
98	89	113	89a	1431/4	1311/4	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	1173
98	89	113	89a	1431/4	1311/4	1.5		1/8	1/8	2/4	1	2	3/8		1/4	3/2		7	73	C#5	5	1176
98	89	113	89a	1433/4	1313/4	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		5	83	B5	5	1174
98	89	113	89a	1435/4	1315/4	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	1175
99	90	114	90a	1437/4	1317/4	1.0		0	0	2/4	2	1	1/4		1/4	1		2	62	D4	4	1185
99	90	114	90a	1437/4	1317/4	1.0		0	0	2/4	2	1	1/4		1/4	1		6	66	F#4	4	1185
99	90	114	90a	1437/4	1317/4	1.0		0	0	2/4	1	2	1/4		1/4	1		2	74	D5	5	1184
99	90	114	90a	1437/4	1317/4	0.75		0	0	2/4	1	1	3/16		1/8	3/2		3	81	A5	5	1178
99	90	114	90a	360	330	0.125		3/16	3/16	2/4	1	1	1/32		1/32	1		5	83	B5	5	1179
99	90	114	90a	2881/8	2641/8	0.125		7/32	7/32	2/4	1	1	1/32		1/32	1		1	79	G5	5	1180
99	90	114	90a	1441/4	1321/4	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		6	78	F#5	5	1181
99	90	114	90a	1443/4	1323/4	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		3	81	A5	5	1182
99	90	114	90a	361	331	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		6	78	F#5	5	1183
100	91	115	91a	1445/4	1325/4	0.5		0	0	2/4	2	1	1/8		1/8	1		6	42	F#2	2	1190
100	91	115	91a	1445/4	1325/4	0.5		0	0	2/4	2	1	1/8		1/8	1		6	54	F#3	3	1190
100	91	115	91a	1445/4	1325/4	0.5		0	0	2/4	1	1	1/8		1/8	1		2	86	D6	6	1186
100	91	115	91a	1447/4	1327/4	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		6	42	F#2	2	1191
100	91	115	91a	1447/4	1327/4	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		6	54	F#3	3	1191
100	91	115	91a	1447/4	1327/4	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		2	74	D5	5	1187
100	91	115	91a	1447/4	1327/4	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	1187
100	91	115	91a	1447/4	1327/4	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		2	86	D6	6	1187
100	91	115	91a	1449/4	1329/4	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		6	42	F#2	2	1192
100	91	115	91a	1449/4	1329/4	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		6	54	F#3	3	1192
100	91	115	91a	1449/4	1329/4	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		2	74	D5	5	1188
100	91	115	91a	1449/4	1329/4	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		3	81	A5	5	1188
100	91	115	91a	1449/4	1329/4	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		2	86	D6	6	1188
100	91	115	91a	1451/4	1331/4	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		6	42	F#2	2	1193
100	91	115	91a	1451/4	1331/4	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		6	54	F#3	3	1193
100	91	115	91a	1451/4	1331/4	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		2	74	D5	5	1189
100	91	115	91a	1451/4	1331/4	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	1189
100	91	115	91a	1451/4	1331/4	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		2	86	D6	6	1189
101	92	116	92a	1453/4	1333/4	1.0		0	0	2/4	2	1	1/4		1/4	1		1	43	G2	2	1197
101	92	116	92a	1453/4	1333/4	1.0		0	0	2/4	2	1	1/4		1/4	1		1	55	G3	3	1197
101	92	116	92a	1453/4	1333/4	1.0		0	0	2/4	1	1	1/4		1/4	1		2	74	D5	5	1194
101	92	116	92a	1453/4	1333/4	1.0		0	0	2/4	1	1	1/4		1/4	1		1	79	G5	5	1194
101	92	116	92a	1453/4	1333/4	1.0		0	0	2/4	1	1	1/4		1/4	1		5	83	B5	5	1194
101	92	116	92a	1459/4	1339/4	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		1	79	G5	5	1195
101	92	116	92a	365	335	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	1196
102	93	117	93a	1461/4	1341/4	0.5		0	0	2/4	2	1	1/8		1/8	1		3	57	A3	3	1202
102	93	117	93a	1461/4	1341/4	0.5		0	0	2/4	2	1	1/8		1/8	1		4	64	E4	4	1202
102	93	117	93a	1461/4	1341/4	0.5		0	0	2/4	1	1	1/8		1/8	1		7	73	C#5	5	1198
102	93	117	93a	1463/4	1343/4	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	57	A3	3	1203
102	93	117	93a	1463/4	1343/4	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	1203
102	93	117	93a	1463/4	1343/4	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		1	67	G4	4	1199
102	93	117	93a	1463/4	1343/4	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	1199
102	93	117	93a	1465/4	1345/4	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		3	57	A3	3	1204
102	93	117	93a	1465/4	1345/4	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	64	E4	4	1204
102	93	117	93a	1465/4	1345/4	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		1	67	G4	4	1200
102	93	117	93a	1465/4	1345/4	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		7	73	C#5	5	1200
102	93	117	93a	1467/4	1347/4	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	57	A3	3	1205
102	93	117	93a	1467/4	1347/4	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	1205
102	93	117	93a	1467/4	1347/4	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		1	67	G4	4	1201
102	93	117	93a	1467/4	1347/4	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	1201
103	94	118	94a	1469/4	1349/4	1.0		0	0	2/4	2	1	1/4		1/4	1		5	59	B3	3	1207
103	94	118	94a	1469/4	1349/4	1.0		0	0	2/4	2	1	1/4		1/4	1		2	62	D4	4	1207
103	94	118	94a	1469/4	1349/4	1.0		0	0	2/4	1	1	1/4		1/4	1		6	66	F#4	4	1206
103	94	118	94a	1469/4	1349/4	1.0		0	0	2/4	1	1	1/4		1/4	1		2	74	D5	5	1206
104	95	119	95a	1477/4	1357/4	1.0		0	0	2/4	2	1	1/4		1/4	1		8	44	G#2	2	1209
104	95	119	95a	1477/4	1357/4	1.0		0	0	2/4	2	1	1/4		1/4	1		8	56	G#3	3	1209
104	95	119	95a	1477/4	1357/4	1.0		0	0	2/4	1	1	1/4		1/4	1		2	74	D5	5	1208
104	95	119	95a	1477/4	1357/4	1.0		0	0	2/4	1	1	1/4		1/4	1		-1	77	F5	5	1208
104	95	119	95a	1477/4	1357/4	1.0		0	0	2/4	1	1	1/4		1/4	1		5	83	B5	5	1208
105	96	120	96a	1485/4	1365/4	1.0		0	0	2/4	2	1	1/4		1/4	1		3	45	A2	2	1211
105	96	120	96a	1485/4	1365/4	1.0		0	0	2/4	2	1	1/4		1/4	1		3	57	A3	3	1211
105	96	120	96a	1485/4	1365/4	1.0		0	0	2/4	1	1	1/4		1/4	1		2	74	D5	5	1210
105	96	120	96a	1485/4	1365/4	1.0		0	0	2/4	1	1	1/4		1/4	1		6	78	F#5	5	1210
105	96	120	96a	1485/4	1365/4	1.0		0	0	2/4	1	1	1/4		1/4	1		3	81	A5	5	1210
106	97	121	97a	1493/4	1373/4	1.0		0	0	2/4	2	1	1/4		1/4	1		3	33	A1	1	1213
106	97	121	97a	1493/4	1373/4	1.0		0	0	2/4	2	1	1/4		1/4	1		3	45	A2	2	1213
106	97	121	97a	1493/4	1373/4	1.0		0	0	2/4	1	1	1/4		1/4	1		4	52	E3	3	1212
106	97	121	97a	1493/4	1373/4	1.0		0	0	2/4	1	1	1/4		1/4	1		1	55	G3	3	1212
106	97	121	97a	1493/4	1373/4	1.0		0	0	2/4	1	1	1/4		1/4	1		7	61	C#4	4	1212
107	98	122	98a	1501/4	1381/4	2.0		0	0	2/4	2	1	1/2		1/2	1		2	50	D3	3	1217
107	98	122	98a	1501/4	1381/4	2.0		0	0	2/4	2	1	1/2		1/2	1		6	54	F#3	3	1217
107	98	122	98a	1501/4	1381/4	1.0		0	0	2/4	1	1	1/4		1/4	1		3	57	A3	3	1214
107	98	122	98a	1505/4	1385/4	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		6	66	F#4	4	1215
107	98	122	98a	1507/4	1387/4	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		2	62	D4	4	1216
108	99	123	99a	1509/4	1389/4	2.0		0	0	2/4	2	1	1/2		1/2	1	1	2	50	D3	3	1222
108	99	123	99a	1509/4	1389/4	2.0		0	0	2/4	2	1	1/2		1/2	1	1	1	55	G3	3	1222
108	99	123	99a	1509/4	1389/4	1.0		0	0	2/4	1	1	1/4		1/4	1		7	61	C#4	4	1218
108	99	123	99a	1513/4	1393/4	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		5	59	B3	3	1219
108	99	123	99a	1515/4	1395/4	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		1	67	G4	4	1220
108	99	123	99a	379	349	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		4	64	E4	4	1221
109	100	124	100a	1517/4	1397/4	2.0		0	0	2/4	2	1	1/2		1/2	1	-1	2	50	D3	3	1228
109	100	124	100a	1517/4	1397/4	2.0		0	0	2/4	2	1	1/2		1/2	1		4	52	E3	3	1228
109	100	124	100a	1517/4	1397/4	2.0		0	0	2/4	2	1	1/2		1/2	1	-1	1	55	G3	3	1228
109	100	124	100a	1517/4	1397/4	0.5		0	0	2/4	1	1	1/8		1/8	1		2	62	D4	4	1223
109	100	124	100a	1519/4	1399/4	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		7	61	C#4	4	1224
109	100	124	100a	1519/4	1399/4	1.5		1/8	1/8	2/4	1	2	3/8		1/4	3/2		7	61	C#4	4	1227
109	100	124	100a	1521/4	1401/4	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		5	71	B4	4	1225
109	100	124	100a	1523/4	1403/4	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		3	69	A4	4	1226
110	101	125	101a	1525/4	1405/4	1.5		0	0	2/4	2	1	3/8		1/4	3/2		2	50	D3	3	1233
110	101	125	101a	1525/4	1405/4	1.5		0	0	2/4	2	1	3/8		1/4	3/2		6	54	F#3	3	1233
110	101	125	101a	1525/4	1405/4	1.5		0	0	2/4	1	3	3/8		1/4	3/2		2	62	D4	4	1232
110	101	125	101a	1525/4	1405/4	0.75		0	0	2/4	1	1	3/16		1/8	3/2		3	69	A4	4	1229
110	101	125	101a	382	352	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		6	66	F#4	4	1230
110	101	125	101a	1529/4	1409/4	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		3	69	A4	4	1231
111	102	126	102a	1533/4	1413/4	2.0		0	0	2/4	2	1	1/2		1/2	1		6	42	F#2	2	1237
111	102	126	102a	1533/4	1413/4	2.0		0	0	2/4	2	1	1/2		1/2	1		2	50	D3	3	1237
111	102	126	102a	1533/4	1413/4	1.0		0	0	2/4	1	1	1/4		1/4	1		3	69	A4	4	1234
111	102	126	102a	1537/4	1417/4	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		6	78	F#5	5	1235
111	102	126	102a	1539/4	1419/4	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		2	74	D5	5	1236
112	103	127	103a	1541/4	1421/4	2.0		0	0	2/4	2	1	1/2		1/2	1		1	43	G2	2	1241
112	103	127	103a	1541/4	1421/4	2.0		0	0	2/4	2	1	1/2		1/2	1		1	55	G3	3	1241
112	103	127	103a	1541/4	1421/4	1.5		0	0	2/4	1	1	3/8		1/4	3/2		5	71	B4	4	1238
112	103	127	103a	1547/4	1427/4	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		1	79	G5	5	1239
112	103	127	103a	387	357	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	1240
113	104	128	104a	1549/4	1429/4	2.0		0	0	2/4	2	1	1/2		1/2	1		3	45	A2	2	1250
113	104	128	104a	1549/4	1429/4	2.0		0	0	2/4	2	1	1/2		1/2	1		4	52	E3	3	1250
113	104	128	104a	1549/4	1429/4	2.0		0	0	2/4	2	1	1/2		1/2	1		1	55	G3	3	1250
113	104	128	104a	1549/4	1429/4	0.25		0	0	2/4	1	1	1/16		1/16	1		7	73	C#5	5	1242
113	104	128	104a	775/2	715/2	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		2	74	D5	5	1243
113	104	128	104a	1551/4	1431/4	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		4	76	E5	5	1244
113	104	128	104a	388	358	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		6	78	F#5	5	1245
113	104	128	104a	1553/4	1433/4	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		1	79	G5	5	1246
113	104	128	104a	777/2	717/2	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		3	81	A5	5	1247
113	104	128	104a	1555/4	1435/4	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		5	83	B5	5	1248
113	104	128	104a	389	359	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		7	85	C#6	6	1249
114	105	129	105a	1557/4	1437/4	0.5		0	0	2/4	2	1	1/8		1/8	1		2	50	D3	3	1253
114	105	129	105a	1557/4	1437/4	0.5		0	0	2/4	2	1	1/8		1/8	1		6	54	F#3	3	1253
114	105	129	105a	1557/4	1437/4	0.5		0	0	2/4	1	1	1/8		1/8	1		2	86	D6	6	1251
